Hash,HashNeedThis,Division,Collection,ProductNameDescription,ProductNameDescriptionSecondary,ProductCategory,ProductDepartment,LaunchSeason,SeasonsCarried,ProductType,ProductSubtype,ProductDetails,ProductClass,Colorway,CarryOver,Essential,SKUCode,ColorwaySKU0,ColorwaySKU1,ColorwaySKU2,ColorwaySKU3,ColorwaySKU4,ColorwaySKU5,ColorwaySKU6,ColorwaySKU7,Size0,Size1,Size2,Size3,Size4,Size5,Size6,Size7,USRetailMSRP,EURetailMSRP,CountryCode,Composition,ProductDescription,ProductFeatures,LineList,primaryImageURL,thumbURL,imageURL0,imageURL1,imageURL2,imageURL3,imageURL4,imageURL5,imageURL6,imageURL7,imageURL8,imageURL9,imageURL10
10004-00004,10004-00004,"Bike, Moto",SP23,BRISKER,Youth Gloves,Gloves,Soft Goods,FA22,"SP23, FA22",Gloves,Regular,,,Fluo Orange/Black,TRUE,TRUE,10004-00004,10004-00004,10004-00005,10004-00006,10004-00007,,,,,S,M,L,XL,,,,,34.5,36.5,VN,"41% Nylon
38% Polyester
8% Rubber
7% Polyurethane (PU)
6% Elastane","Warmth Without the Weight. Mother Nature has met her match with this low profile glove engineered to keep you going fast in cooler weather. Get the perfect amount of insulation to block out damp, cool temperatures while maintaining exceptional dexterity and control of your bike. These work well for those cold trail exploring or maintenance days.","- Adjustable TPR wrist closure with hook and loop backing ensures proper fit
- Lightly insulated soft-shell top hand provides protection against colder temps
- Moisture-wicking microfiber interior provides the perfect level of insulation
- Reflective graphics on top of hand offer a clean look with improved visibility
- Single-layer Clarino® palm for premium comfort
- Silicone printed palm graphics increase grip in damp conditions
- Integrated tech-thread keeps you connected with your devices","2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",#N/A,#N/A,,,,,,,,,,,
10004-00008,10004-00008,"Bike, Moto",SP23,BRISKER,Youth Gloves,Gloves,Soft Goods,FA22,"SP23, FA22",Gloves,Regular,,,Fluo Yellow/Black,TRUE,TRUE,10004-00008,10004-00008,10004-00009,10004-00010,10004-00011,,,,,S,M,L,XL,,,,,34.5,36.5,VN,"41% Nylon
38% Polyester
8% Rubber
7% Polyurethane (PU)
6% Elastane","Warmth Without the Weight. Mother Nature has met her match with this low profile glove engineered to keep you going fast in cooler weather. Get the perfect amount of insulation to block out damp, cool temperatures while maintaining exceptional dexterity and control of your bike. These work well for those cold trail exploring or maintenance days.","- Adjustable TPR wrist closure with hook and loop backing ensures proper fit
- Lightly insulated soft-shell top hand provides protection against colder temps
- Moisture-wicking microfiber interior provides the perfect level of insulation
- Reflective graphics on top of hand offer a clean look with improved visibility
- Single-layer Clarino® palm for premium comfort
- Silicone printed palm graphics increase grip in damp conditions
- Integrated tech-thread keeps you connected with your devices","2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",#N/A,#N/A,,,,,,,,,,,
10005-00001,10005-00001,"Bike, Moto",SP23,BRISKER,Women's Gloves,Gloves,Soft Goods,FA22,"SP23, FA22",Gloves,Regular,,,Black,TRUE,TRUE,10005-00001,10005-00001,10005-00002,10005-00003,10005-00004,,,,,S,M,L,XL,,,,,34.5,36.5,VN,"41% Nylon
38% Polyester
8% Rubber
7% Polyurethane (PU)
6% Elastane","Warmth Without the Weight. Mother Nature has met her match with this low profile glove engineered to keep you going fast in cooler weather. Get the perfect amount of insulation to block out damp, cool temperatures while maintaining exceptional dexterity and control of your bike. These work well for those cold trail exploring or maintenance days.",#NAME?,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",#N/A,#N/A,,,,,,,,,,,
10005-00006,10005-00006,"Bike, Moto",SP23,BRISKER,Women's Gloves,Gloves,Soft Goods,FA22,"SP23, FA22",Gloves,Regular,,,Neon Pink/Black,TRUE,TRUE,10005-00006,10005-00006,10005-00007,10005-00008,10005-00009,,,,,S,M,L,XL,,,,,34.5,36.5,VN,"41% Nylon
38% Polyester
8% Rubber
7% Polyurethane (PU)
6% Elastane","Warmth Without the Weight. Mother Nature has met her match with this low profile glove engineered to keep you going fast in cooler weather. Get the perfect amount of insulation to block out damp, cool temperatures while maintaining exceptional dexterity and control of your bike. These work well for those cold trail exploring or maintenance days.",#NAME?,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",#N/A,#N/A,,,,,,,,,,,
10007-00025,10007-00025,Bike,SP23,CELIUM,Gloves,Gloves,Soft Goods,SP23,SP23,Gloves,Regular,,,Army,FALSE,FALSE,10007-00025,10007-00025,10007-00026,10007-00027,10007-00028,,,,,S,M,L,XL,,,,,32.5,34.5,VN,"52% Polyester
28% Nylon
10% Elastane
10% Polyurethane (PU)","Minimalist Minded. Take flight with the Celium. Featherweight materials are blended into our lightest glove, giving you the biggest advantage on the trails. Fade-resistant sublimated graphics keep the product looking fresh and slip-on opening keeps everything simple.",#NAME?,"2W Distributor Bike, 2W Distributor, H2, International - Bike, International - AS, International, International - New, Moto Dealers, Motonet, Retail, TREK",#N/A,#N/A,,,,,,,,,,,
10007-00030,10007-00030,Bike,SP23,CELIUM,Gloves,Gloves,Soft Goods,SP23,SP23,Gloves,Regular,,,Black,FALSE,TRUE,10007-00030,10007-00030,10007-00031,10007-00032,10007-00033,10007-00034,,,,S,M,L,XL,2XL,,,,32.5,34.5,VN,"52% Polyester
28% Nylon
10% Elastane
10% Polyurethane (PU)","Minimalist Minded. Take flight with the Celium. Featherweight materials are blended into our lightest glove, giving you the biggest advantage on the trails. Fade-resistant sublimated graphics keep the product looking fresh and slip-on opening keeps everything simple.",#NAME?,"2W Distributor Bike, 2W Distributor, H2, International - Bike, International - AS, International, International - New, Moto Dealers, Motonet, Retail, TREK",#N/A,#N/A,,,,,,,,,,,
10007-00035,10007-00035,Bike,SP23,CELIUM,Gloves,Gloves,Soft Goods,SP23,SP23,Gloves,Regular,,,Red,FALSE,FALSE,10007-00035,10007-00035,10007-00036,10007-00037,10007-00038,,,,,S,M,L,XL,,,,,32.5,34.5,VN,"52% Polyester
28% Nylon
10% Elastane
10% Polyurethane (PU)","Minimalist Minded. Take flight with the Celium. Featherweight materials are blended into our lightest glove, giving you the biggest advantage on the trails. Fade-resistant sublimated graphics keep the product looking fresh and slip-on opening keeps everything simple.",#NAME?,"2W Distributor Bike, 2W Distributor, H2, International - Bike, International - AS, International, International - New, Moto Dealers, Motonet, Retail, TREK",#N/A,#N/A,,,,,,,,,,,
10007-00040,10007-00040,Bike,SP23,CELIUM,Gloves,Gloves,Soft Goods,SP23,SP23,Gloves,Regular,,,Splatter,FALSE,FALSE,10007-00040,10007-00040,10007-00041,10007-00042,10007-00043,,,,,S,M,L,XL,,,,,32.5,34.5,VN,"52% Polyester
28% Nylon
10% Elastane
10% Polyurethane (PU)","Minimalist Minded. Take flight with the Celium. Featherweight materials are blended into our lightest glove, giving you the biggest advantage on the trails. Fade-resistant sublimated graphics keep the product looking fresh and slip-on opening keeps everything simple.",#NAME?,"2W Distributor Bike, 2W Distributor, H2, International - Bike, International - AS, International, International - New, Moto Dealers, Motonet, Retail, TREK",#N/A,#N/A,,,,,,,,,,,
10007-00045,10007-00045,Bike,SP23,CELIUM,Gloves,Gloves,Soft Goods,SP23,SP23,Gloves,Regular,,,Fluo Yellow,FALSE,TRUE,10007-00045,10007-00045,10007-00046,10007-00047,10007-00048,10007-00049,,,,S,M,L,XL,2XL,,,,32.5,34.5,VN,"52% Polyester
28% Nylon
10% Elastane
10% Polyurethane (PU)","Minimalist Minded. Take flight with the Celium. Featherweight materials are blended into our lightest glove, giving you the biggest advantage on the trails. Fade-resistant sublimated graphics keep the product looking fresh and slip-on opening keeps everything simple.",#NAME?,"2W Distributor Bike, 2W Distributor, H2, International - Bike, International - AS, International, International - New, Moto Dealers, Motonet, Retail, TREK",#N/A,#N/A,,,,,,,,,,,
10008-00005,10008-00005,Moto,SP23,ITRACK,Gloves,Gloves,Soft Goods,SP22,"SP23, FA22, SP22",Gloves,Regular,,,Black,TRUE,TRUE,10008-00005,10008-00005,10008-00006,10008-00007,10008-00008,10008-00009,,,,S,M,L,XL,2XL,,,,29.5,31.5,VN,"41% Nylon
31% Polyester
15% Rubber
7% Polyurethane (PU)
6% Elastane",Complete Connectivity. Ultra-light materials are fused with the simplistic design top riders expect from a premium glove. Maximum comfort and durability. Minimum distractions.,"- Stylish embossed slip-on cuff for application ease and comfort
- Seamless mesh top hand improves fit over knuckles and increases airflow
- Mesh finger gussets enhance mobility and wick away moisture
- Thumb overlay aids in reducing blisters
- Perforated single-layer Clarino® palm improves comfort while reducing bunching
- Silicone printed palm and finger graphics improve palm and lever traction
- Integrated tech-thread keeps you connected with your devices","2W Distributor - Moto, 2W Distributor, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail",https://fs.amplifi.io//file?id=0928ccac-a9a7-469f-b7d5-ddc7053a8215,https://fs.amplifi.io//file?id=0928ccac-a9a7-469f-b7d5-ddc7053a8215&variant=thumb&extension=png,https://fs.amplifi.io//file?id=0928ccac-a9a7-469f-b7d5-ddc7053a8215,,,,,,,,,,
10008-00010,10008-00010,Moto,SP23,ITRACK,Gloves,Gloves,Soft Goods,SP22,"SP23, FA22, SP22",Gloves,Regular,,,Fluo Yellow,TRUE,TRUE,10008-00010,10008-00010,10008-00011,10008-00012,10008-00013,10008-00014,,,,S,M,L,XL,2XL,,,,29.5,31.5,VN,"41% Nylon
31% Polyester
15% Rubber
7% Polyurethane (PU)
6% Elastane",Complete Connectivity. Ultra-light materials are fused with the simplistic design top riders expect from a premium glove. Maximum comfort and durability. Minimum distractions.,"- Stylish embossed slip-on cuff for application ease and comfort
- Seamless mesh top hand improves fit over knuckles and increases airflow
- Mesh finger gussets enhance mobility and wick away moisture
- Thumb overlay aids in reducing blisters
- Perforated single-layer Clarino® palm improves comfort while reducing bunching
- Silicone printed palm and finger graphics improve palm and lever traction
- Integrated tech-thread keeps you connected with your devices","2W Distributor - Moto, 2W Distributor, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail",https://fs.amplifi.io//file?id=6741be02-65f7-4018-b176-d0c0a7ce4672,https://fs.amplifi.io//file?id=6741be02-65f7-4018-b176-d0c0a7ce4672&variant=thumb&extension=png,https://fs.amplifi.io//file?id=6741be02-65f7-4018-b176-d0c0a7ce4672,,,,,,,,,,
10008-00015,10008-00015,Moto,SP23,ITRACK,Gloves,Gloves,Soft Goods,SP22,"SP23, FA22, SP22",Gloves,Regular,,,Red,TRUE,TRUE,10008-00015,10008-00015,10008-00016,10008-00017,10008-00018,10008-00019,,,,S,M,L,XL,2XL,,,,29.5,31.5,VN,"41% Nylon
31% Polyester
15% Rubber
7% Polyurethane (PU)
6% Elastane",Complete Connectivity. Ultra-light materials are fused with the simplistic design top riders expect from a premium glove. Maximum comfort and durability. Minimum distractions.,"- Stylish embossed slip-on cuff for application ease and comfort
- Seamless mesh top hand improves fit over knuckles and increases airflow
- Mesh finger gussets enhance mobility and wick away moisture
- Thumb overlay aids in reducing blisters
- Perforated single-layer Clarino® palm improves comfort while reducing bunching
- Silicone printed palm and finger graphics improve palm and lever traction
- Integrated tech-thread keeps you connected with your devices","2W Distributor - Moto, 2W Distributor, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail",https://fs.amplifi.io//file?id=4463d059-9dce-45aa-b12e-6dd4e5f02757,https://fs.amplifi.io//file?id=4463d059-9dce-45aa-b12e-6dd4e5f02757&variant=thumb&extension=png,https://fs.amplifi.io//file?id=4463d059-9dce-45aa-b12e-6dd4e5f02757,,,,,,,,,,
10008-00030,10008-00030,Moto,SP23,ITRACK,Gloves,Gloves,Soft Goods,FA22,"SP23, FA22",Gloves,Regular,,,Kaledo,TRUE,FALSE,10008-00030,10008-00030,10008-00031,10008-00032,10008-00033,,,,,XL,S,M,L,,,,,29.5,31.5,VN,"41% Nylon
31% Polyester
15% Rubber
7% Polyurethane (PU)
6% Elastane",Complete Connectivity. Ultra-light materials are fused with the simplistic design top riders expect from a premium glove. Maximum comfort and durability. Minimum distractions.,"- Stylish embossed slip-on cuff for application ease and comfort
- Seamless mesh top hand improves fit over knuckles and increases airflow
- Mesh finger gussets enhance mobility and wick away moisture
- Thumb overlay aids in reducing blisters
- Perforated single-layer Clarino® palm improves comfort while reducing bunching
- Silicone printed palm and finger graphics improve palm and lever traction
- Integrated tech-thread keeps you connected with your devices","2W Distributor - Moto, 2W Distributor, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail",#N/A,#N/A,,,,,,,,,,,
10008-00035,10008-00035,Moto,SP23,ITRACK,Gloves,Gloves,Soft Goods,FA22,"SP23, FA22",Gloves,Regular,,,System - Black,TRUE,FALSE,10008-00035,10008-00035,10008-00036,10008-00037,10008-00038,,,,,XL,S,M,L,,,,,29.5,31.5,VN,"41% Nylon
31% Polyester
15% Rubber
7% Polyurethane (PU)
6% Elastane",Complete Connectivity. Ultra-light materials are fused with the simplistic design top riders expect from a premium glove. Maximum comfort and durability. Minimum distractions.,"- Stylish embossed slip-on cuff for application ease and comfort
- Seamless mesh top hand improves fit over knuckles and increases airflow
- Mesh finger gussets enhance mobility and wick away moisture
- Thumb overlay aids in reducing blisters
- Perforated single-layer Clarino® palm improves comfort while reducing bunching
- Silicone printed palm and finger graphics improve palm and lever traction
- Integrated tech-thread keeps you connected with your devices","2W Distributor - Moto, 2W Distributor, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail",#N/A,#N/A,,,,,,,,,,,
10008-00040,10008-00040,Moto,SP23,ITRACK,Gloves,Gloves,Soft Goods,FA22,"SP23, FA22",Gloves,Regular,,,System - White,TRUE,FALSE,10008-00040,10008-00040,10008-00041,10008-00042,10008-00043,,,,,XL,S,M,L,,,,,29.5,31.5,VN,"41% Nylon
31% Polyester
15% Rubber
7% Polyurethane (PU)
6% Elastane",Complete Connectivity. Ultra-light materials are fused with the simplistic design top riders expect from a premium glove. Maximum comfort and durability. Minimum distractions.,"- Stylish embossed slip-on cuff for application ease and comfort
- Seamless mesh top hand improves fit over knuckles and increases airflow
- Mesh finger gussets enhance mobility and wick away moisture
- Thumb overlay aids in reducing blisters
- Perforated single-layer Clarino® palm improves comfort while reducing bunching
- Silicone printed palm and finger graphics improve palm and lever traction
- Integrated tech-thread keeps you connected with your devices","2W Distributor - Moto, 2W Distributor, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail",#N/A,#N/A,,,,,,,,,,,
10009-00000,10009-00000,Moto,SP23,ITRACK,Youth Gloves,Gloves,Soft Goods,SP22,"SP23, FA22, SP22",Gloves,Regular,,,Black,TRUE,TRUE,10009-00000,10009-00000,10009-00001,10009-00002,10009-00003,,,,,S,M,L,XL,,,,,24.5,26.5,VN,"41% Nylon
31% Polyester
15% Rubber
7% Polyurethane (PU)
6% Elastane",Complete Connectivity. Ultra-light materials are fused with the simplistic design top riders expect from a premium glove. Maximum comfort and durability. Minimum distractions.,#NAME?,"2W Distributor - Moto, 2W Distributor, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail",https://fs.amplifi.io//file?id=c98087f1-ebf9-4f03-a50f-c25fe6c8ec07,https://fs.amplifi.io//file?id=c98087f1-ebf9-4f03-a50f-c25fe6c8ec07&variant=thumb&extension=png,https://fs.amplifi.io//file?id=c98087f1-ebf9-4f03-a50f-c25fe6c8ec07,,,,,,,,,,
10009-00004,10009-00004,Moto,SP23,ITRACK,Youth Gloves,Gloves,Soft Goods,SP22,"SP23, FA22, SP22",Gloves,Regular,,,Fluo Yellow,TRUE,TRUE,10009-00004,10009-00004,10009-00005,10009-00006,10009-00007,,,,,S,M,L,XL,,,,,24.5,26.5,VN,"41% Nylon
31% Polyester
15% Rubber
7% Polyurethane (PU)
6% Elastane",Complete Connectivity. Ultra-light materials are fused with the simplistic design top riders expect from a premium glove. Maximum comfort and durability. Minimum distractions.,#NAME?,"2W Distributor - Moto, 2W Distributor, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail",https://fs.amplifi.io//file?id=ab7e7fac-2c22-4419-ac1f-295021aaebdc,https://fs.amplifi.io//file?id=ab7e7fac-2c22-4419-ac1f-295021aaebdc&variant=thumb&extension=png,https://fs.amplifi.io//file?id=ab7e7fac-2c22-4419-ac1f-295021aaebdc,,,,,,,,,,
